,GAME_ID,HALFTIME_HOME_FG,HALFTIME_HOME_FG_MISSES,HALFTIME_HOME_FG_PCT,HALFTIME_HOME_REBOUNDS,HALFTIME_VISITING_FG,HALFTIME_VISITING_FG_PCT,HALFTIME_VISITING_MISSES,HALFTIME_VISITING_REBOUNDS
0,21500001,19,24,0.441860465116,22,19,0.441860465116,24,24
1,21500002,35,50,0.411764705882,47,37,0.397849462366,56,50
2,21500003,40,55,0.421052631579,56,33,0.407407407407,48,33
3,21500004,36,63,0.363636363636,56,33,0.392857142857,51,49
4,21500005,39,46,0.458823529412,41,34,0.409638554217,49,46
5,21500006,38,54,0.413043478261,45,39,0.52,36,39
6,21500007,29,44,0.397260273973,43,34,0.459459459459,40,38
7,21500008,36,37,0.493150684932,41,32,0.385542168675,51,43
8,21500009,35,44,0.443037974684,50,32,0.372093023256,54,40
9,21500010,29,57,0.337209302326,44,40,0.506329113924,39,49
10,21500011,27,51,0.346153846154,37,39,0.475609756098,43,54
11,21500012,30,56,0.348837209302,47,42,0.451612903226,51,49
12,21500013,39,44,0.469879518072,45,42,0.466666666667,48,36
13,21500014,32,53,0.376470588235,53,39,0.464285714286,45,48
14,21500015,41,44,0.482352941176,51,35,0.388888888889,55,39
15,21500016,41,53,0.436170212766,49,41,0.518987341772,38,42
16,21500017,32,55,0.367816091954,48,38,0.457831325301,45,39
17,21500018,37,41,0.474358974359,38,41,0.5,41,42
18,21500019,38,55,0.408602150538,48,41,0.5,41,39
19,21500020,37,49,0.43023255814,53,34,0.354166666667,62,55
20,21500021,36,47,0.433734939759,49,33,0.428571428571,44,38
21,21500022,46,59,0.438095238095,49,49,0.449541284404,60,62
22,21500023,19,44,0.301587301587,39,34,0.395348837209,52,51
23,21500024,32,53,0.376470588235,38,32,0.410256410256,46,53
24,21500025,35,65,0.35,61,34,0.404761904762,50,50
25,21500026,36,47,0.433734939759,45,36,0.409090909091,52,54
26,21500027,42,40,0.512195121951,32,35,0.514705882353,33,37
27,21500028,38,46,0.452380952381,56,30,0.394736842105,46,32
28,21500029,29,66,0.305263157895,51,30,0.422535211268,41,49
29,21500030,30,52,0.365853658537,49,42,0.45652173913,50,47
30,21500031,51,49,0.51,56,39,0.448275862069,48,37
31,21500032,34,46,0.425,55,33,0.388235294118,52,42
32,21500033,28,42,0.4,34,37,0.43023255814,49,47
33,21500034,36,52,0.409090909091,43,38,0.457831325301,45,40
34,21500035,42,54,0.4375,48,46,0.547619047619,38,38
35,21500036,30,46,0.394736842105,42,37,0.474358974359,41,43
36,21500037,31,46,0.402597402597,45,39,0.414893617021,55,48
37,21500038,38,37,0.506666666667,41,38,0.395833333333,58,49
38,21500039,31,54,0.364705882353,45,37,0.420454545455,51,48
39,21500040,35,63,0.357142857143,45,34,0.41975308642,47,51
40,21500041,40,44,0.47619047619,48,31,0.397435897436,47,34
41,21500042,38,49,0.436781609195,46,29,0.420289855072,40,33
42,21500043,33,54,0.379310344828,47,35,0.388888888889,55,43
43,21500044,44,41,0.517647058824,50,34,0.373626373626,57,35
44,21500045,30,54,0.357142857143,42,37,0.440476190476,47,49
45,21500046,35,47,0.426829268293,37,42,0.518518518519,39,43
46,21500047,32,43,0.426666666667,35,37,0.513888888889,35,36
47,21500048,32,57,0.359550561798,49,35,0.466666666667,40,45
48,21500049,41,48,0.460674157303,34,40,0.47619047619,44,55
49,21500050,33,45,0.423076923077,41,41,0.460674157303,48,46
50,21500051,38,38,0.5,60,24,0.263736263736,67,42
51,21500052,33,44,0.428571428571,46,34,0.354166666667,62,55
52,21500053,45,44,0.505617977528,52,44,0.488888888889,46,33
53,21500054,32,53,0.376470588235,50,37,0.425287356322,50,42
54,21500055,35,48,0.421686746988,49,35,0.397727272727,53,51
55,21500056,31,58,0.348314606742,46,42,0.466666666667,48,55
56,21500057,31,53,0.369047619048,44,32,0.415584415584,45,47
57,21500058,26,45,0.366197183099,35,39,0.475609756098,43,50
58,21500059,34,50,0.404761904762,40,42,0.5,42,49
59,21500060,33,56,0.370786516854,53,34,0.414634146341,48,49
60,21500061,36,45,0.444444444444,33,36,0.45,44,49
61,21500062,36,39,0.48,34,34,0.41975308642,47,43
62,21500063,33,50,0.397590361446,48,31,0.378048780488,51,40
63,21500064,42,46,0.477272727273,48,46,0.505494505495,45,38
64,21500065,35,51,0.406976744186,36,34,0.41975308642,47,51
65,21500066,39,43,0.475609756098,41,33,0.417721518987,46,45
66,21500067,45,38,0.542168674699,41,39,0.469879518072,44,33
67,21500068,33,55,0.375,40,41,0.532467532468,36,48
68,21500069,35,46,0.432098765432,42,41,0.476744186047,45,41
69,21500070,35,50,0.411764705882,47,36,0.439024390244,46,44
70,21500071,26,55,0.320987654321,44,33,0.458333333333,39,42
71,21500072,26,50,0.342105263158,44,43,0.488636363636,45,48
72,21500073,27,44,0.380281690141,45,36,0.428571428571,48,43
73,21500074,44,43,0.505747126437,47,37,0.480519480519,40,36
74,21500075,33,44,0.428571428571,40,29,0.341176470588,56,44
75,21500076,42,53,0.442105263158,53,35,0.402298850575,52,45
76,21500077,39,53,0.423913043478,46,31,0.407894736842,45,40
77,21500078,44,43,0.505747126437,45,38,0.5,38,38
78,21500079,33,48,0.407407407407,43,35,0.432098765432,46,41
79,21500080,34,44,0.435897435897,43,36,0.444444444444,45,40
80,21500081,42,42,0.5,32,37,0.506849315068,36,41
81,21500082,35,55,0.388888888889,46,36,0.493150684932,37,47
82,21500083,45,47,0.489130434783,53,37,0.411111111111,53,44
83,21500084,39,53,0.423913043478,43,39,0.481481481481,42,49
84,21500085,33,60,0.354838709677,50,39,0.40625,57,58
85,21500086,43,49,0.467391304348,39,38,0.487179487179,40,41
86,21500087,36,44,0.45,38,38,0.463414634146,44,41
87,21500088,34,44,0.435897435897,42,39,0.453488372093,47,42
88,21500089,37,45,0.451219512195,41,32,0.4,48,52
89,21500090,42,36,0.538461538462,42,33,0.458333333333,39,33
90,21500091,31,43,0.418918918919,49,30,0.32967032967,61,44
91,21500092,38,49,0.436781609195,45,37,0.406593406593,54,46
92,21500093,40,46,0.46511627907,41,38,0.441860465116,48,47
93,21500094,35,45,0.4375,48,37,0.420454545455,51,47
94,21500095,33,51,0.392857142857,52,35,0.376344086022,58,46
95,21500096,32,48,0.4,48,27,0.385714285714,43,38
96,21500097,47,45,0.510869565217,52,38,0.452380952381,46,33
97,21500098,41,35,0.539473684211,40,46,0.484210526316,49,46
98,21500099,32,43,0.426666666667,42,30,0.38961038961,47,44
99,21500100,32,65,0.329896907216,52,39,0.414893617021,55,58
100,21500101,44,42,0.511627906977,27,43,0.558441558442,34,40
101,21500102,38,37,0.506666666667,47,33,0.375,55,39
102,21500103,34,50,0.404761904762,42,45,0.523255813953,41,46
103,21500104,32,48,0.4,41,37,0.451219512195,45,41
104,21500105,22,40,0.354838709677,40,32,0.415584415584,45,40
105,21500106,36,37,0.493150684932,35,38,0.475,42,37
106,21500107,36,59,0.378947368421,41,41,0.493975903614,42,53
107,21500108,37,46,0.44578313253,47,33,0.434210526316,43,36
108,21500109,37,47,0.440476190476,49,40,0.430107526882,53,44
109,21500110,29,43,0.402777777778,41,38,0.441860465116,48,45
110,21500111,36,44,0.45,48,36,0.473684210526,40,34
111,21500112,45,46,0.494505494505,47,34,0.409638554217,49,44
112,21500113,34,49,0.409638554217,33,41,0.482352941176,44,52
113,21500114,37,60,0.381443298969,54,38,0.487179487179,40,43
114,21500115,38,47,0.447058823529,37,40,0.46511627907,46,56
115,21500116,31,45,0.407894736842,36,38,0.481012658228,41,41
116,21500117,42,44,0.488372093023,44,37,0.44578313253,46,40
117,21500118,36,34,0.514285714286,44,36,0.423529411765,49,41
118,21500119,42,56,0.428571428571,45,37,0.397849462366,56,60
119,21500120,23,46,0.333333333333,41,34,0.465753424658,39,36
120,21500121,38,40,0.487179487179,36,41,0.525641025641,37,33
121,21500122,36,37,0.493150684932,46,33,0.375,55,45
122,21500123,38,49,0.436781609195,36,41,0.532467532468,36,42
123,21500124,34,41,0.453333333333,47,34,0.38202247191,55,42
124,21500125,42,44,0.488372093023,47,47,0.534090909091,41,32
125,21500126,42,39,0.518518518519,46,38,0.431818181818,50,37
126,21500127,39,45,0.464285714286,40,40,0.493827160494,41,39
127,21500128,32,44,0.421052631579,45,33,0.383720930233,53,41
128,21500129,41,61,0.401960784314,50,36,0.473684210526,40,35
129,21500130,27,50,0.350649350649,46,32,0.415584415584,45,49
130,21500131,31,43,0.418918918919,48,30,0.365853658537,52,38
131,21500132,35,47,0.426829268293,57,35,0.372340425532,59,45
132,21500133,32,50,0.390243902439,35,32,0.470588235294,36,43
133,21500134,38,58,0.395833333333,55,30,0.348837209302,56,43
134,21500135,29,52,0.358024691358,48,27,0.313953488372,59,57
135,21500136,36,44,0.45,46,31,0.413333333333,44,40
136,21500137,40,54,0.425531914894,50,41,0.465909090909,47,44
137,21500138,35,42,0.454545454545,42,30,0.422535211268,41,42
138,21500139,38,44,0.463414634146,49,36,0.423529411765,49,45
139,21500140,32,52,0.380952380952,43,41,0.471264367816,46,45
140,21500141,41,59,0.41,51,36,0.4,54,54
141,21500142,33,52,0.388235294118,54,32,0.395061728395,49,41
142,21500143,36,47,0.433734939759,57,32,0.333333333333,64,42
143,21500144,36,54,0.4,50,40,0.412371134021,57,50
144,21500145,33,50,0.397590361446,41,32,0.450704225352,39,36
145,21500146,40,41,0.493827160494,33,38,0.550724637681,31,34
146,21500147,40,42,0.487804878049,37,35,0.393258426966,54,46
147,21500148,36,39,0.48,33,36,0.493150684932,37,40
148,21500149,25,49,0.337837837838,34,38,0.469135802469,43,47
149,21500150,37,37,0.5,42,36,0.423529411765,49,36
150,21500151,30,44,0.405405405405,46,32,0.344086021505,61,46
151,21500152,33,42,0.44,46,29,0.386666666667,46,39
152,21500153,32,51,0.385542168675,48,34,0.395348837209,52,50
153,21500154,33,49,0.40243902439,46,43,0.467391304348,49,49
154,21500155,34,47,0.41975308642,34,39,0.493670886076,40,44
155,21500156,36,51,0.413793103448,47,30,0.405405405405,44,39
156,21500157,43,48,0.472527472527,50,36,0.473684210526,40,37
157,21500158,31,33,0.484375,42,30,0.422535211268,41,34
158,21500159,36,47,0.433734939759,44,32,0.426666666667,43,44
159,21500160,34,48,0.414634146341,48,37,0.46835443038,42,40
160,21500161,32,43,0.426666666667,51,33,0.351063829787,61,54
161,21500162,35,53,0.397727272727,45,34,0.425,46,42
162,21500163,35,42,0.454545454545,33,45,0.529411764706,40,43
163,21500164,40,37,0.519480519481,34,36,0.461538461538,42,40
164,21500165,38,41,0.481012658228,49,43,0.477777777778,47,37
165,21500166,41,69,0.372727272727,54,36,0.423529411765,49,57
166,21500167,31,41,0.430555555556,43,42,0.45652173913,50,48
167,21500168,36,54,0.4,43,37,0.513888888889,35,39
168,21500169,38,51,0.426966292135,45,38,0.441860465116,48,52
169,21500170,30,60,0.333333333333,51,34,0.390804597701,53,48
170,21500171,38,47,0.447058823529,50,42,0.446808510638,52,40
171,21500172,40,44,0.47619047619,50,37,0.381443298969,60,50
172,21500173,34,37,0.478873239437,41,32,0.410256410256,46,37
173,21500174,36,54,0.4,43,39,0.481481481481,42,47
174,21500175,37,47,0.440476190476,41,40,0.493827160494,41,42
175,21500176,40,31,0.56338028169,43,37,0.513888888889,35,22
176,21500177,39,44,0.469879518072,35,36,0.507042253521,35,44
177,21500178,40,41,0.493827160494,41,32,0.405063291139,47,42
178,21500179,49,36,0.576470588235,41,35,0.393258426966,54,44
179,21500180,36,49,0.423529411765,47,27,0.369863013699,46,49
180,21500181,30,44,0.405405405405,40,39,0.453488372093,47,45
181,21500182,37,48,0.435294117647,53,34,0.404761904762,50,43
182,21500183,34,57,0.373626373626,49,32,0.450704225352,39,36
183,21500184,33,44,0.428571428571,34,34,0.430379746835,45,48
184,21500185,40,49,0.449438202247,38,39,0.5,39,42
185,21500186,37,52,0.415730337079,55,37,0.435294117647,48,42
186,21500187,34,40,0.459459459459,49,34,0.390804597701,53,43
187,21500188,32,42,0.432432432432,41,33,0.428571428571,44,41
188,21500189,37,54,0.406593406593,50,31,0.382716049383,50,47
189,21500190,46,44,0.511111111111,42,33,0.423076923077,45,43
190,21500191,39,44,0.469879518072,51,31,0.364705882353,54,38
191,21500192,35,43,0.448717948718,38,38,0.487179487179,40,42
192,21500193,28,39,0.417910447761,45,28,0.354430379747,51,43
193,21500194,34,46,0.425,42,34,0.425,46,45
194,21500195,33,38,0.464788732394,40,31,0.424657534247,42,35
195,21500196,28,45,0.383561643836,42,27,0.355263157895,49,46
196,21500197,36,39,0.48,49,35,0.426829268293,47,35
197,21500198,38,46,0.452380952381,49,33,0.375,55,46
198,21500199,46,43,0.516853932584,41,42,0.518518518519,39,36
199,21500200,35,49,0.416666666667,41,47,0.52808988764,42,46
200,21500201,29,56,0.341176470588,51,43,0.494252873563,44,43
201,21500202,49,49,0.5,48,50,0.490196078431,52,46
202,21500203,41,38,0.518987341772,41,39,0.4875,41,39
203,21500204,29,50,0.367088607595,56,26,0.305882352941,59,49
204,21500205,42,40,0.512195121951,45,31,0.340659340659,60,48
205,21500206,34,42,0.447368421053,41,32,0.410256410256,46,41
206,21500207,40,40,0.5,38,33,0.458333333333,39,37
207,21500208,28,45,0.383561643836,41,42,0.545454545455,35,36
208,21500209,37,45,0.451219512195,40,42,0.538461538462,36,41
209,21500210,45,35,0.5625,43,34,0.414634146341,48,33
210,21500211,35,49,0.416666666667,42,29,0.381578947368,47,48
211,21500212,27,47,0.364864864865,48,37,0.46835443038,42,43
212,21500213,31,57,0.352272727273,55,30,0.361445783133,53,44
213,21500214,44,47,0.483516483516,48,31,0.373493975904,52,45
214,21500215,39,44,0.469879518072,51,31,0.35632183908,56,41
215,21500216,33,52,0.388235294118,48,30,0.365853658537,52,47
216,21500217,30,60,0.333333333333,54,31,0.373493975904,52,50
217,21500218,40,57,0.412371134021,54,31,0.397435897436,47,43
218,21500219,37,39,0.486842105263,40,35,0.432098765432,46,42
219,21500220,30,41,0.422535211268,37,37,0.474358974359,41,41
220,21500221,42,46,0.477272727273,37,43,0.565789473684,33,42
221,21500222,31,48,0.392405063291,45,29,0.3625,51,53
222,21500223,41,37,0.525641025641,42,42,0.451612903226,51,45
223,21500224,32,48,0.4,52,33,0.40243902439,49,46
224,21500225,41,52,0.440860215054,44,38,0.493506493506,39,42
225,21500226,35,37,0.486111111111,35,37,0.493333333333,38,39
226,21500227,30,47,0.38961038961,38,34,0.41975308642,47,50
227,21500228,42,39,0.518518518519,41,31,0.418918918919,43,38
228,21500229,42,55,0.432989690722,58,26,0.313253012048,57,46
229,21500230,31,53,0.369047619048,39,32,0.426666666667,43,42
230,21500231,36,50,0.418604651163,51,30,0.333333333333,60,47
231,21500232,38,35,0.520547945205,49,39,0.475609756098,43,33
232,21500233,32,45,0.415584415584,37,35,0.466666666667,40,40
233,21500234,36,42,0.461538461538,58,27,0.313953488372,59,38
234,21500235,28,46,0.378378378378,37,36,0.48,39,42
235,21500236,44,47,0.483516483516,30,45,0.5625,35,53
236,21500237,33,49,0.40243902439,36,36,0.473684210526,40,46
237,21500238,39,43,0.475609756098,49,34,0.36170212766,60,50
238,21500239,27,55,0.329268292683,42,30,0.422535211268,41,48
239,21500240,35,52,0.402298850575,49,33,0.407407407407,48,46
240,21500241,27,44,0.380281690141,42,29,0.391891891892,45,45
241,21500242,37,45,0.451219512195,49,36,0.418604651163,50,43
242,21500243,37,44,0.456790123457,49,29,0.420289855072,40,35
243,21500244,37,40,0.480519480519,46,36,0.439024390244,46,33
244,21500245,35,41,0.460526315789,48,37,0.377551020408,61,48
245,21500246,26,43,0.376811594203,43,32,0.395061728395,49,46
246,21500247,38,36,0.513513513514,39,34,0.430379746835,45,39
247,21500248,33,46,0.417721518987,51,32,0.323232323232,67,51
248,21500249,43,48,0.472527472527,54,35,0.402298850575,52,34
249,21500250,36,48,0.428571428571,43,40,0.425531914894,54,50
250,21500251,33,47,0.4125,49,29,0.381578947368,47,41
251,21500252,42,33,0.56,43,42,0.446808510638,52,39
252,21500253,35,61,0.364583333333,54,34,0.409638554217,49,50
253,21500254,42,40,0.512195121951,46,35,0.397727272727,53,45
254,21500255,32,39,0.450704225352,38,38,0.475,42,40
255,21500256,38,51,0.426966292135,51,37,0.397849462366,56,48
256,21500257,35,49,0.416666666667,51,36,0.404494382022,53,47
257,21500258,35,42,0.454545454545,38,27,0.364864864865,47,43
258,21500259,38,49,0.436781609195,35,37,0.46835443038,42,45
259,21500260,34,43,0.441558441558,42,36,0.428571428571,48,40
260,21500261,33,52,0.388235294118,55,32,0.372093023256,54,54
261,21500262,27,55,0.329268292683,47,37,0.456790123457,44,39
262,21500263,36,42,0.461538461538,47,32,0.363636363636,56,46
263,21500264,38,43,0.469135802469,42,33,0.44,42,39
264,21500265,29,48,0.376623376623,46,37,0.435294117647,48,44
265,21500266,34,46,0.425,37,41,0.465909090909,47,49
266,21500267,37,59,0.385416666667,50,42,0.451612903226,51,49
267,21500268,34,59,0.365591397849,41,45,0.51724137931,42,53
268,21500269,36,42,0.461538461538,41,39,0.414893617021,55,45
269,21500270,44,43,0.505747126437,50,47,0.484536082474,50,36
270,21500271,35,50,0.411764705882,50,31,0.364705882353,54,42
271,21500272,33,57,0.366666666667,43,36,0.455696202532,43,50
272,21500273,32,53,0.376470588235,62,36,0.387096774194,57,49
273,21500274,36,51,0.413793103448,42,35,0.402298850575,52,56
274,21500275,35,53,0.397727272727,54,26,0.333333333333,52,44
275,21500276,30,49,0.379746835443,40,31,0.413333333333,44,47
276,21500277,40,41,0.493827160494,35,34,0.435897435897,44,44
277,21500278,35,53,0.397727272727,39,37,0.4625,43,42
278,21500279,31,41,0.430555555556,39,38,0.436781609195,49,40
279,21500280,28,50,0.358974358974,37,40,0.5,40,48
280,21500281,44,41,0.517647058824,48,36,0.418604651163,50,41
281,21500282,28,48,0.368421052632,46,38,0.463414634146,44,40
282,21500283,38,48,0.441860465116,44,39,0.433333333333,51,49
283,21500284,39,42,0.481481481481,41,41,0.5,41,35
284,21500285,34,48,0.414634146341,46,39,0.448275862069,48,51
285,21500286,37,37,0.5,43,31,0.364705882353,54,42
286,21500287,33,44,0.428571428571,42,35,0.4375,45,45
287,21500288,40,43,0.481927710843,46,38,0.431818181818,50,43
288,21500289,35,37,0.486111111111,40,36,0.45,44,47
289,21500290,38,51,0.426966292135,38,34,0.472222222222,38,43
290,21500291,34,31,0.523076923077,41,30,0.357142857143,54,36
291,21500292,36,52,0.409090909091,52,37,0.415730337079,52,50
292,21500293,35,42,0.454545454545,43,46,0.469387755102,52,47
293,21500294,38,45,0.457831325301,45,37,0.493333333333,38,40
294,21500295,43,45,0.488636363636,49,32,0.421052631579,44,37
295,21500296,41,39,0.5125,47,38,0.447058823529,47,39
296,21500297,39,49,0.443181818182,54,40,0.430107526882,53,44
297,21500298,37,45,0.451219512195,45,40,0.444444444444,50,51
298,21500299,35,54,0.393258426966,46,35,0.432098765432,46,47
299,21500300,37,50,0.425287356322,46,40,0.487804878049,42,46
300,21500301,40,52,0.434782608696,61,32,0.4,48,39
301,21500302,42,47,0.47191011236,31,38,0.5,38,50
302,21500303,34,51,0.4,62,35,0.397727272727,53,41
303,21500304,35,48,0.421686746988,57,31,0.360465116279,55,41
304,21500305,16,36,0.307692307692,23,35,0.660377358491,18,34
305,21500306,37,28,0.569230769231,34,43,0.483146067416,46,37
306,21500307,39,44,0.469879518072,37,37,0.451219512195,45,43
307,21500308,33,40,0.452054794521,38,31,0.3875,49,47
308,21500309,40,49,0.449438202247,48,39,0.433333333333,51,40
309,21500310,30,43,0.41095890411,45,32,0.380952380952,52,46
310,21500311,36,46,0.439024390244,46,38,0.441860465116,48,43
311,21500312,36,53,0.404494382022,44,40,0.493827160494,41,46
312,21500313,40,39,0.506329113924,30,39,0.5,39,36
313,21500314,44,56,0.44,44,51,0.542553191489,43,46
314,21500315,45,36,0.555555555556,42,37,0.4625,43,36
315,21500316,32,48,0.4,33,46,0.55421686747,37,46
316,21500317,27,56,0.325301204819,47,36,0.418604651163,50,54
317,21500318,42,34,0.552631578947,40,36,0.4,54,44
318,21500319,37,54,0.406593406593,45,39,0.428571428571,52,50
319,21500320,39,41,0.4875,40,27,0.369863013699,46,43
320,21500321,37,50,0.425287356322,47,39,0.475609756098,43,42
321,21500322,35,50,0.411764705882,43,41,0.465909090909,47,53
322,21500323,34,27,0.55737704918,34,31,0.424657534247,42,35
323,21500324,38,48,0.441860465116,40,37,0.4625,43,51
324,21500325,45,47,0.489130434783,47,44,0.494382022472,45,40
325,21500326,38,39,0.493506493506,44,38,0.457831325301,45,32
326,21500327,37,41,0.474358974359,51,30,0.38961038961,47,36
327,21500328,33,64,0.340206185567,51,36,0.461538461538,42,47
328,21500329,37,37,0.5,43,33,0.383720930233,53,38
329,21500330,30,56,0.348837209302,54,30,0.340909090909,58,52
330,21500331,38,41,0.481012658228,52,35,0.448717948718,43,34
331,21500332,40,51,0.43956043956,44,31,0.382716049383,50,54
332,21500333,36,50,0.418604651163,45,34,0.425,46,45
333,21500334,27,44,0.380281690141,30,41,0.569444444444,31,43
334,21500335,35,44,0.443037974684,44,40,0.444444444444,50,48
335,21500336,47,65,0.419642857143,51,39,0.375,65,67
336,21500337,33,36,0.478260869565,39,33,0.4125,47,40
337,21500338,32,48,0.4,40,38,0.493506493506,39,41
338,21500339,39,40,0.493670886076,41,39,0.493670886076,40,33
339,21500340,37,48,0.435294117647,50,38,0.436781609195,49,43
340,21500341,31,45,0.407894736842,39,34,0.447368421053,42,45
341,21500342,44,38,0.536585365854,49,35,0.402298850575,52,36
342,21500343,36,47,0.433734939759,40,43,0.457446808511,51,51
343,21500344,34,44,0.435897435897,46,43,0.5,43,40
344,21500345,35,52,0.402298850575,52,40,0.416666666667,56,42
345,21500346,44,45,0.494382022472,46,39,0.4875,41,33
346,21500347,30,50,0.375,33,36,0.486486486486,38,49
347,21500348,33,45,0.423076923077,48,39,0.443181818182,49,41
348,21500349,45,43,0.511363636364,52,34,0.390804597701,53,40
349,21500350,36,51,0.413793103448,46,41,0.5,41,39
350,21500351,44,46,0.488888888889,44,36,0.404494382022,53,49
351,21500352,39,48,0.448275862069,39,36,0.5,36,34
352,21500353,37,48,0.435294117647,38,32,0.444444444444,40,38
353,21500354,34,40,0.459459459459,35,38,0.506666666667,37,33
354,21500355,29,46,0.386666666667,41,27,0.325301204819,56,52
355,21500356,32,44,0.421052631579,42,38,0.408602150538,55,44
356,21500357,40,45,0.470588235294,44,24,0.328767123288,49,45
357,21500358,29,49,0.371794871795,39,40,0.533333333333,35,43
358,21500359,37,52,0.415730337079,54,44,0.453608247423,53,39
359,21500360,33,51,0.392857142857,37,38,0.436781609195,49,54
360,21500361,41,42,0.493975903614,53,38,0.413043478261,54,36
361,21500362,44,34,0.564102564103,39,36,0.423529411765,49,36
362,21500363,32,39,0.450704225352,41,32,0.405063291139,47,47
363,21500364,39,33,0.541666666667,48,31,0.402597402597,46,32
364,21500365,42,40,0.512195121951,52,40,0.46511627907,46,26
365,21500366,35,46,0.432098765432,50,34,0.425,46,41
366,21500367,27,59,0.313953488372,41,32,0.432432432432,42,46
367,21500368,36,41,0.467532467532,31,41,0.561643835616,32,39
368,21500369,38,37,0.506666666667,47,34,0.414634146341,48,36
369,21500370,36,48,0.428571428571,52,37,0.451219512195,45,38
370,21500371,42,46,0.477272727273,47,32,0.359550561798,57,47
371,21500372,43,34,0.558441558442,40,35,0.448717948718,43,33
372,21500373,39,47,0.453488372093,35,39,0.527027027027,35,45
373,21500374,35,40,0.466666666667,36,43,0.483146067416,46,44
374,21500375,34,48,0.414634146341,50,41,0.41,59,50
375,21500376,46,30,0.605263157895,25,39,0.52,36,32
376,21500377,33,48,0.407407407407,45,31,0.413333333333,44,41
377,21500378,36,41,0.467532467532,51,31,0.340659340659,60,47
378,21500379,43,39,0.524390243902,43,34,0.409638554217,49,38
379,21500380,30,35,0.461538461538,34,30,0.434782608696,39,36
380,21500381,42,42,0.5,49,40,0.444444444444,50,41
381,21500382,35,39,0.472972972973,40,38,0.431818181818,50,41
382,21500383,35,48,0.421686746988,51,35,0.360824742268,62,46
383,21500384,39,47,0.453488372093,42,34,0.465753424658,39,36
384,21500385,35,48,0.421686746988,46,34,0.386363636364,54,54
385,21500386,36,52,0.409090909091,52,34,0.404761904762,50,42
386,21500387,37,45,0.451219512195,48,32,0.438356164384,41,42
387,21500388,34,40,0.459459459459,36,38,0.457831325301,45,49
388,21500389,34,43,0.441558441558,43,41,0.465909090909,47,42
389,21500390,33,39,0.458333333333,34,40,0.506329113924,39,38
390,21500391,49,70,0.411764705882,62,55,0.447154471545,68,64
391,21500392,36,43,0.455696202532,49,37,0.4625,43,31
392,21500393,40,44,0.47619047619,44,35,0.492957746479,36,37
393,21500394,32,44,0.421052631579,50,30,0.375,50,39
394,21500395,32,39,0.450704225352,39,30,0.384615384615,48,44
395,21500396,44,40,0.52380952381,45,25,0.357142857143,45,36
396,21500397,37,45,0.451219512195,46,40,0.449438202247,49,41
397,21500398,44,38,0.536585365854,56,30,0.348837209302,56,32
398,21500399,38,39,0.493506493506,38,39,0.41935483871,54,51
399,21500400,39,41,0.4875,43,36,0.387096774194,57,47
400,21500401,34,42,0.447368421053,55,32,0.380952380952,52,38
401,21500402,35,46,0.432098765432,46,28,0.373333333333,47,45
402,21500403,31,46,0.402597402597,39,37,0.46835443038,42,46
403,21500404,41,32,0.561643835616,30,39,0.4875,41,42
404,21500405,40,45,0.470588235294,40,29,0.341176470588,56,49
405,21500406,33,41,0.445945945946,39,40,0.512820512821,38,37
406,21500407,37,43,0.4625,36,38,0.493506493506,39,41
407,21500408,34,58,0.369565217391,49,40,0.526315789474,36,41
408,21500409,44,51,0.463157894737,39,44,0.564102564103,34,36
409,21500410,37,41,0.474358974359,38,34,0.386363636364,54,46
410,21500411,44,43,0.505747126437,50,36,0.455696202532,43,36
