,GAME_ID,HALFTIME_HOME_FG,HALFTIME_HOME_FG_MISSES,HALFTIME_HOME_FG_PCT,HALFTIME_HOME_REBOUNDS,HALFTIME_VISITING_FG,HALFTIME_VISITING_FG_PCT,HALFTIME_VISITING_MISSES,HALFTIME_VISITING_REBOUNDS
822,21500823,36,52,0.409090909091,41,40,0.470588235294,45,51
823,21500824,37,53,0.411111111111,39,38,0.493506493506,39,49
824,21500825,34,39,0.465753424658,36,45,0.473684210526,50,48
825,21500826,42,50,0.45652173913,46,41,0.5125,39,42
826,21500827,33,46,0.417721518987,42,40,0.506329113924,39,41
827,21500828,37,53,0.411111111111,45,40,0.493827160494,41,44
828,21500829,31,48,0.392405063291,47,28,0.368421052632,48,44
829,21500830,38,44,0.463414634146,48,34,0.459459459459,40,35
830,21500831,40,35,0.533333333333,38,42,0.45652173913,50,44
831,21500832,39,51,0.433333333333,48,40,0.481927710843,43,38
832,21500833,30,45,0.4,40,34,0.441558441558,43,43
833,21500834,36,62,0.367346938776,66,32,0.363636363636,56,45
834,21500835,32,47,0.405063291139,40,45,0.523255813953,41,47
835,21500836,35,50,0.411764705882,47,39,0.438202247191,50,43
836,21500837,44,42,0.511627906977,44,27,0.36,48,46
837,21500838,37,40,0.480519480519,51,48,0.48,52,38
838,21500839,41,36,0.532467532468,52,31,0.352272727273,57,41
839,21500840,40,36,0.526315789474,36,40,0.47619047619,44,43
840,21500841,42,51,0.451612903226,55,26,0.325,54,48
841,21500842,40,59,0.40404040404,44,42,0.512195121951,40,50
842,21500843,37,36,0.506849315068,41,36,0.413793103448,51,35
843,21500844,36,40,0.473684210526,40,40,0.459770114943,47,47
844,21500845,41,46,0.471264367816,47,36,0.48,39,43
845,21500846,40,45,0.470588235294,43,31,0.424657534247,42,38
846,21500847,38,44,0.463414634146,50,33,0.397590361446,50,40
847,21500848,33,46,0.417721518987,46,42,0.466666666667,48,43
848,21500849,40,44,0.47619047619,39,35,0.486111111111,37,36
849,21500850,40,44,0.47619047619,50,38,0.422222222222,52,42
850,21500851,47,37,0.559523809524,46,37,0.43023255814,49,45
851,21500852,32,51,0.385542168675,42,41,0.471264367816,46,52
852,21500853,30,55,0.352941176471,47,33,0.370786516854,56,57
853,21500854,38,57,0.4,44,44,0.517647058824,41,50
854,21500855,40,49,0.449438202247,37,52,0.597701149425,35,42
855,21500856,39,43,0.475609756098,42,42,0.48275862069,45,35
856,21500857,42,43,0.494117647059,39,45,0.535714285714,39,36
857,21500858,42,56,0.428571428571,50,36,0.486486486486,38,42
858,21500859,36,43,0.455696202532,40,44,0.536585365854,38,46
859,21500860,32,44,0.421052631579,31,37,0.474358974359,41,43
860,21500861,33,50,0.397590361446,52,33,0.4125,47,38
861,21500862,34,47,0.41975308642,41,40,0.425531914894,54,55
862,21500863,36,43,0.455696202532,51,37,0.406593406593,54,47
863,21500864,34,36,0.485714285714,34,35,0.472972972973,39,39
864,21500865,36,52,0.409090909091,48,32,0.363636363636,56,49
865,21500866,39,43,0.475609756098,45,42,0.45652173913,50,49
866,21500867,30,44,0.405405405405,44,40,0.46511627907,46,41
867,21500868,31,46,0.402597402597,38,43,0.505882352941,42,47
868,21500869,36,57,0.387096774194,48,33,0.392857142857,51,54
869,21500870,37,45,0.451219512195,42,42,0.5,42,44
870,21500871,39,55,0.414893617021,50,38,0.436781609195,49,47
871,21500872,34,49,0.409638554217,39,33,0.458333333333,39,43
872,21500873,38,40,0.487179487179,44,36,0.413793103448,51,46
873,21500874,45,50,0.473684210526,62,45,0.473684210526,50,32
874,21500875,37,43,0.4625,56,30,0.384615384615,48,34
875,21500876,37,52,0.415730337079,48,38,0.463414634146,44,45
876,21500877,38,40,0.487179487179,45,30,0.384615384615,48,39
877,21500878,37,39,0.486842105263,48,27,0.333333333333,54,41
878,21500879,41,30,0.577464788732,38,39,0.4875,41,32
879,21500880,38,53,0.417582417582,52,38,0.487179487179,40,45
880,21500881,49,37,0.56976744186,33,40,0.526315789474,36,34
881,21500882,47,42,0.52808988764,43,32,0.363636363636,56,53
882,21500883,32,55,0.367816091954,39,38,0.463414634146,44,54
883,21500884,31,48,0.392405063291,40,35,0.448717948718,43,36
884,21500885,40,46,0.46511627907,53,40,0.46511627907,46,32
885,21500886,35,47,0.426829268293,47,38,0.376237623762,63,52
886,21500887,48,33,0.592592592593,42,40,0.46511627907,46,41
887,21500888,39,35,0.527027027027,40,36,0.48,39,27
888,21500889,48,59,0.448598130841,46,47,0.573170731707,35,47
889,21500890,41,42,0.493975903614,47,31,0.407894736842,45,44
890,21500891,44,48,0.478260869565,58,33,0.362637362637,58,42
891,21500892,50,25,0.666666666667,38,39,0.443181818182,49,29
892,21500893,29,55,0.345238095238,46,37,0.420454545455,51,55
893,21500894,38,34,0.527777777778,36,39,0.438202247191,50,45
894,21500895,41,62,0.398058252427,51,34,0.441558441558,43,42
895,21500896,40,42,0.487804878049,46,38,0.431818181818,50,44
896,21500897,37,58,0.389473684211,59,38,0.383838383838,61,48
897,21500898,34,51,0.4,38,40,0.493827160494,41,50
898,21500899,43,64,0.401869158879,57,32,0.390243902439,50,48
899,21500900,37,40,0.480519480519,45,36,0.439024390244,46,33
900,21500901,36,45,0.444444444444,51,36,0.4,54,43
901,21500902,34,44,0.435897435897,37,39,0.475609756098,43,44
902,21500903,34,42,0.447368421053,37,38,0.475,42,49
903,21500904,32,43,0.426666666667,45,41,0.493975903614,42,36
904,21500905,39,41,0.4875,41,30,0.38961038961,47,42
905,21500906,36,40,0.473684210526,42,33,0.428571428571,44,31
906,21500907,38,58,0.395833333333,45,37,0.385416666667,59,63
907,21500908,36,43,0.455696202532,48,32,0.395061728395,49,38
908,21500909,35,54,0.393258426966,41,35,0.4375,45,49
909,21500910,41,49,0.455555555556,47,39,0.506493506494,38,43
910,21500911,45,40,0.529411764706,40,40,0.46511627907,46,46
911,21500912,36,41,0.467532467532,41,36,0.404494382022,53,46
912,21500913,35,66,0.346534653465,50,33,0.434210526316,43,57
913,21500914,33,59,0.358695652174,44,38,0.436781609195,49,55
914,21500915,37,49,0.43023255814,51,39,0.438202247191,50,45
915,21500916,31,33,0.484375,38,37,0.456790123457,44,36
916,21500917,39,48,0.448275862069,47,31,0.3875,49,47
917,21500918,33,44,0.428571428571,42,30,0.41095890411,43,45
918,21500919,42,40,0.512195121951,37,42,0.48275862069,45,43
919,21500920,44,50,0.468085106383,50,44,0.494382022472,45,34
920,21500921,27,56,0.325301204819,46,36,0.537313432836,31,39
921,21500922,39,40,0.493670886076,47,34,0.441558441558,43,37
922,21500923,41,37,0.525641025641,47,35,0.384615384615,56,42
923,21500924,33,50,0.397590361446,46,36,0.439024390244,46,42
924,21500925,35,54,0.393258426966,32,36,0.467532467532,41,53
925,21500926,50,24,0.675675675676,30,44,0.483516483516,47,37
926,21500927,35,43,0.448717948718,53,35,0.402298850575,52,40
927,21500928,37,41,0.474358974359,46,37,0.456790123457,44,33
928,21500929,33,45,0.423076923077,41,38,0.436781609195,49,53
929,21500930,33,56,0.370786516854,43,31,0.413333333333,44,55
930,21500931,38,46,0.452380952381,41,36,0.395604395604,55,49
931,21500932,31,48,0.392405063291,38,36,0.514285714286,34,47
932,21500933,43,63,0.405660377358,58,39,0.428571428571,52,46
933,21500934,42,40,0.512195121951,45,35,0.448717948718,43,31
934,21500935,34,45,0.430379746835,51,37,0.435294117647,48,40
935,21500936,35,40,0.466666666667,42,37,0.480519480519,40,37
936,21500937,41,49,0.455555555556,42,38,0.481012658228,41,43
937,21500938,36,44,0.45,49,40,0.470588235294,45,35
938,21500939,31,46,0.402597402597,48,32,0.340425531915,62,52
939,21500940,37,39,0.486842105263,44,35,0.388888888889,55,48
940,21500941,43,49,0.467391304348,43,40,0.487804878049,42,44
941,21500942,26,51,0.337662337662,51,36,0.45,44,48
942,21500943,39,42,0.481481481481,50,38,0.431818181818,50,42
943,21500944,36,41,0.467532467532,40,42,0.512195121951,40,29
944,21500945,34,43,0.441558441558,35,44,0.536585365854,38,46
945,21500946,45,54,0.454545454545,45,33,0.44,42,43
946,21500947,30,56,0.348837209302,54,37,0.46835443038,42,41
947,21500948,40,48,0.454545454545,53,44,0.448979591837,54,45
948,21500949,39,41,0.4875,45,35,0.472972972973,39,35
949,21500950,35,44,0.443037974684,43,40,0.470588235294,45,43
950,21500951,35,51,0.406976744186,42,38,0.441860465116,48,45
951,21500952,42,38,0.525,34,42,0.525,38,39
952,21500953,41,46,0.471264367816,38,32,0.380952380952,52,48
953,21500954,35,47,0.426829268293,40,34,0.41975308642,47,51
954,21500955,47,43,0.522222222222,52,39,0.493670886076,40,29
955,21500956,38,50,0.431818181818,38,44,0.55,36,43
956,21500957,40,44,0.47619047619,38,37,0.420454545455,51,51
957,21500958,43,36,0.544303797468,39,30,0.38961038961,47,42
958,21500959,37,44,0.456790123457,48,35,0.426829268293,47,33
959,21500960,42,49,0.461538461538,40,39,0.453488372093,47,50
960,21500961,44,47,0.483516483516,49,33,0.370786516854,56,52
961,21500962,40,38,0.512820512821,34,42,0.512195121951,40,38
962,21500963,41,41,0.5,37,36,0.473684210526,40,33
963,21500964,37,46,0.44578313253,49,31,0.364705882353,54,41
964,21500965,34,57,0.373626373626,45,40,0.454545454545,48,50
965,21500966,36,43,0.455696202532,39,46,0.511111111111,44,43
966,21500967,46,49,0.484210526316,50,42,0.4375,54,58
967,21500968,36,48,0.428571428571,54,36,0.423529411765,49,37
968,21500969,36,29,0.553846153846,42,35,0.4375,45,29
969,21500970,34,53,0.390804597701,37,41,0.518987341772,38,51
970,21500971,37,49,0.43023255814,56,37,0.43023255814,49,39
971,21500972,37,47,0.440476190476,44,33,0.40243902439,49,48
972,21500973,35,44,0.443037974684,40,35,0.448717948718,43,42
973,21500974,35,48,0.421686746988,47,33,0.347368421053,62,58
974,21500975,46,40,0.53488372093,44,42,0.45652173913,50,40
975,21500976,39,45,0.464285714286,36,48,0.533333333333,42,52
976,21500977,37,47,0.440476190476,42,35,0.364583333333,61,47
977,21500978,39,41,0.4875,42,35,0.393258426966,54,47
978,21500979,33,51,0.392857142857,44,31,0.382716049383,50,56
979,21500980,40,38,0.512820512821,44,35,0.411764705882,50,37
980,21500981,38,42,0.475,42,45,0.489130434783,47,47
981,21500982,47,37,0.559523809524,51,33,0.366666666667,57,39
982,21500983,31,47,0.397435897436,34,40,0.481927710843,43,49
983,21500984,38,45,0.457831325301,50,32,0.372093023256,54,38
984,21500985,39,31,0.557142857143,31,45,0.505617977528,44,41
985,21500986,34,43,0.441558441558,36,37,0.4625,43,47
986,21500987,33,51,0.392857142857,45,32,0.432432432432,42,45
987,21500988,31,44,0.413333333333,40,39,0.464285714286,45,42
988,21500989,46,39,0.541176470588,40,30,0.38961038961,47,39
989,21500990,44,32,0.578947368421,33,48,0.521739130435,44,40
990,21500991,37,46,0.44578313253,42,41,0.493975903614,42,38
991,21500992,39,36,0.52,49,25,0.280898876404,64,49
992,21500993,49,34,0.590361445783,52,30,0.333333333333,60,39
993,21500994,33,36,0.478260869565,40,34,0.390804597701,53,39
994,21500995,39,55,0.414893617021,57,35,0.426829268293,47,36
995,21500996,43,34,0.558441558442,46,33,0.362637362637,58,40
996,21500997,39,45,0.464285714286,45,35,0.376344086022,58,50
997,21500998,40,37,0.519480519481,35,40,0.5,40,37
998,21500999,45,43,0.511363636364,52,39,0.453488372093,47,34
999,21501000,33,43,0.434210526316,37,38,0.463414634146,44,48
1000,21501001,41,38,0.518987341772,42,32,0.463768115942,37,27
1001,21501002,34,47,0.41975308642,49,38,0.481012658228,41,41
1002,21501003,40,53,0.430107526882,42,47,0.489583333333,49,53
1003,21501004,37,60,0.381443298969,59,33,0.407407407407,48,40
1004,21501005,34,49,0.409638554217,48,36,0.461538461538,42,32
1005,21501006,40,45,0.470588235294,47,35,0.402298850575,52,40
1006,21501007,36,45,0.444444444444,48,39,0.438202247191,50,46
1007,21501008,44,56,0.44,51,38,0.550724637681,31,33
1008,21501009,37,42,0.46835443038,39,43,0.565789473684,33,33
1009,21501010,38,48,0.441860465116,39,47,0.534090909091,41,42
1010,21501011,43,45,0.488636363636,54,32,0.367816091954,55,38
1011,21501012,32,56,0.363636363636,48,28,0.333333333333,56,57
1012,21501013,34,56,0.377777777778,40,38,0.431818181818,50,60
1013,21501014,39,35,0.527027027027,39,39,0.458823529412,46,39
1014,21501015,39,40,0.493670886076,40,39,0.448275862069,48,39
1015,21501016,44,48,0.478260869565,50,39,0.458823529412,46,39
1016,21501017,35,38,0.479452054795,44,34,0.369565217391,58,47
1017,21501018,44,41,0.517647058824,37,37,0.425287356322,50,49
1018,21501019,42,45,0.48275862069,51,26,0.325,54,43
1019,21501020,36,45,0.444444444444,36,37,0.493333333333,38,41
1020,21501021,35,54,0.393258426966,36,45,0.505617977528,44,63
1021,21501022,43,48,0.472527472527,49,40,0.506329113924,39,35
1022,21501023,37,40,0.480519480519,40,36,0.439024390244,46,37
1023,21501024,48,37,0.564705882353,42,43,0.505882352941,42,35
1024,21501025,34,43,0.441558441558,34,36,0.461538461538,42,45
1025,21501026,38,52,0.422222222222,46,42,0.47191011236,47,42
1026,21501027,30,55,0.352941176471,50,30,0.344827586207,57,57
1027,21501028,35,48,0.421686746988,38,38,0.436781609195,49,51
1028,21501029,44,44,0.5,40,33,0.392857142857,51,51
1029,21501030,46,48,0.489361702128,45,41,0.518987341772,38,40
1030,21501031,39,43,0.475609756098,34,41,0.518987341772,38,45
1031,21501032,38,48,0.441860465116,42,30,0.379746835443,49,42
1032,21501033,42,38,0.525,42,38,0.513513513514,36,26
1033,21501034,38,41,0.481012658228,42,35,0.406976744186,51,40
1034,21501035,39,42,0.481481481481,44,31,0.469696969697,35,30
1035,21501036,30,46,0.394736842105,53,31,0.378048780488,51,37
1036,21501037,40,40,0.5,50,39,0.386138613861,62,52
1037,21501038,34,46,0.425,45,39,0.475609756098,43,40
1038,21501039,35,53,0.397727272727,40,43,0.472527472527,48,53
1039,21501040,34,36,0.485714285714,54,33,0.40243902439,49,35
1040,21501041,33,31,0.515625,27,34,0.409638554217,49,44
1041,21501042,30,59,0.337078651685,55,34,0.390804597701,53,49
1042,21501043,34,52,0.395348837209,46,36,0.423529411765,49,46
1043,21501044,48,38,0.558139534884,43,32,0.395061728395,49,35
1044,21501045,34,46,0.425,45,30,0.379746835443,49,44
1045,21501046,40,45,0.470588235294,46,39,0.41935483871,54,45
1046,21501047,33,50,0.397590361446,39,40,0.533333333333,35,40
1047,21501048,36,40,0.473684210526,33,46,0.505494505495,45,44
1048,21501049,37,50,0.425287356322,40,40,0.454545454545,48,50
1049,21501050,36,46,0.439024390244,37,42,0.488372093023,44,44
1050,21501051,26,46,0.361111111111,45,38,0.426966292135,51,45
1051,21501052,32,40,0.444444444444,44,39,0.475609756098,43,36
1052,21501053,33,53,0.383720930233,42,43,0.494252873563,44,53
1053,21501054,41,50,0.450549450549,46,39,0.428571428571,52,47
1054,21501055,32,38,0.457142857143,40,38,0.487179487179,40,33
1055,21501056,37,53,0.411111111111,43,43,0.524390243902,39,41
1056,21501057,34,45,0.430379746835,48,31,0.348314606742,58,52
1057,21501058,41,37,0.525641025641,45,39,0.397959183673,59,44
1058,21501059,39,43,0.475609756098,42,43,0.5375,37,31
1059,21501060,35,44,0.443037974684,34,43,0.505882352941,42,53
1060,21501061,33,41,0.445945945946,32,30,0.394736842105,46,48
1061,21501062,44,35,0.556962025316,43,42,0.461538461538,49,40
1062,21501063,42,39,0.518518518519,44,35,0.466666666667,40,36
1063,21501064,29,43,0.402777777778,46,37,0.393617021277,57,45
1064,21501065,47,46,0.505376344086,52,37,0.406593406593,54,41
1065,21501066,38,48,0.441860465116,50,36,0.423529411765,49,46
1066,21501067,37,49,0.43023255814,46,41,0.431578947368,54,47
1067,21501068,34,43,0.441558441558,44,31,0.382716049383,50,47
1068,21501069,40,48,0.454545454545,46,36,0.418604651163,50,45
1069,21501070,37,37,0.5,45,35,0.402298850575,52,34
1070,21501071,40,38,0.512820512821,39,33,0.464788732394,38,36
1071,21501072,37,45,0.451219512195,47,30,0.384615384615,48,41
1072,21501073,48,50,0.489795918367,45,50,0.526315789474,45,42
1073,21501074,41,49,0.455555555556,62,36,0.391304347826,56,42
1074,21501075,38,40,0.487179487179,45,34,0.414634146341,48,42
1075,21501076,40,56,0.416666666667,45,34,0.409638554217,49,49
1076,21501077,41,39,0.5125,48,35,0.388888888889,55,45
1077,21501078,40,33,0.547945205479,37,40,0.506329113924,39,31
1078,21501079,39,50,0.438202247191,52,33,0.358695652174,59,57
1079,21501080,42,45,0.48275862069,40,43,0.447916666667,53,51
1080,21501081,35,48,0.421686746988,43,42,0.461538461538,49,48
1081,21501082,41,35,0.539473684211,40,37,0.480519480519,40,31
1082,21501083,47,41,0.534090909091,50,36,0.409090909091,52,40
1083,21501084,34,48,0.414634146341,36,38,0.527777777778,34,48
1084,21501085,33,54,0.379310344828,53,41,0.440860215054,52,39
1085,21501086,30,46,0.394736842105,41,37,0.44578313253,46,53
1086,21501087,32,52,0.380952380952,41,38,0.463414634146,44,45
1087,21501088,39,41,0.4875,47,31,0.3875,49,34
1088,21501089,34,47,0.41975308642,37,40,0.547945205479,33,35
1089,21501090,36,48,0.428571428571,44,34,0.409638554217,49,49
1090,21501091,38,53,0.417582417582,56,37,0.406593406593,54,53
1091,21501092,38,42,0.475,44,37,0.393617021277,57,44
1092,21501093,40,46,0.46511627907,50,38,0.447058823529,47,44
1093,21501094,43,39,0.524390243902,44,38,0.441860465116,48,37
1094,21501095,48,31,0.607594936709,41,40,0.46511627907,46,41
1095,21501096,32,54,0.372093023256,42,39,0.541666666667,33,42
1096,21501097,45,36,0.555555555556,32,36,0.5,36,36
1097,21501098,38,55,0.408602150538,40,40,0.470588235294,45,53
1098,21501099,40,66,0.377358490566,58,36,0.423529411765,49,48
1099,21501100,32,50,0.390243902439,39,36,0.507042253521,35,43
1100,21501101,40,40,0.5,41,37,0.4625,43,36
1101,21501102,30,43,0.41095890411,47,36,0.404494382022,53,42
1102,21501103,29,39,0.426470588235,44,35,0.402298850575,52,34
1103,21501104,43,40,0.518072289157,54,21,0.276315789474,55,33
1104,21501105,35,42,0.454545454545,42,33,0.388235294118,52,43
1105,21501106,43,40,0.518072289157,45,28,0.325581395349,58,49
1106,21501107,38,51,0.426966292135,44,36,0.418604651163,50,41
1107,21501108,54,35,0.606741573034,35,36,0.461538461538,42,39
1108,21501109,29,66,0.305263157895,45,37,0.43023255814,49,64
1109,21501110,30,54,0.357142857143,53,31,0.378048780488,51,45
1110,21501111,28,55,0.33734939759,38,37,0.474358974359,41,55
1111,21501112,34,49,0.409638554217,55,35,0.411764705882,50,48
1112,21501113,35,44,0.443037974684,44,36,0.439024390244,46,44
1113,21501114,41,54,0.431578947368,46,37,0.480519480519,40,42
1114,21501115,36,40,0.473684210526,38,38,0.452380952381,46,49
1115,21501116,29,57,0.337209302326,53,36,0.433734939759,47,41
1116,21501117,31,50,0.382716049383,42,33,0.44,42,43
1117,21501118,35,39,0.472972972973,38,34,0.435897435897,44,44
1118,21501119,37,55,0.402173913043,54,39,0.438202247191,50,46
1119,21501120,46,37,0.55421686747,40,42,0.477272727273,46,42
1120,21501121,36,65,0.356435643564,49,40,0.470588235294,45,55
1121,21501122,34,49,0.409638554217,50,34,0.365591397849,59,55
1122,21501123,34,50,0.404761904762,49,47,0.52808988764,42,44
1123,21501124,32,54,0.372093023256,45,36,0.473684210526,40,42
1124,21501125,38,50,0.431818181818,51,36,0.433734939759,47,40
1125,21501126,45,42,0.51724137931,46,41,0.546666666667,34,26
1126,21501127,39,49,0.443181818182,50,37,0.420454545455,51,48
1127,21501128,33,48,0.407407407407,55,31,0.352272727273,57,48
1128,21501129,30,50,0.375,47,38,0.452380952381,46,48
1129,21501130,42,42,0.5,46,35,0.35,65,52
1130,21501131,38,57,0.4,48,38,0.39175257732,59,57
1131,21501132,35,54,0.393258426966,42,29,0.414285714286,41,41
1132,21501133,45,39,0.535714285714,40,45,0.529411764706,40,37
1133,21501134,36,34,0.514285714286,43,34,0.435897435897,44,34
1134,21501135,38,49,0.436781609195,41,40,0.5,40,38
1135,21501136,34,45,0.430379746835,41,39,0.458823529412,46,44
1136,21501137,33,57,0.366666666667,56,38,0.441860465116,48,44
1137,21501138,33,49,0.40243902439,38,42,0.512195121951,40,48
1138,21501139,32,54,0.372093023256,47,32,0.421052631579,44,45
1139,21501140,35,42,0.454545454545,47,39,0.493670886076,40,32
1140,21501141,36,52,0.409090909091,50,41,0.465909090909,47,48
1141,21501142,35,38,0.479452054795,45,33,0.379310344828,54,42
1142,21501143,32,52,0.380952380952,50,41,0.546666666667,34,32
1143,21501144,42,38,0.525,46,34,0.447368421053,42,35
1144,21501145,40,61,0.39603960396,45,38,0.463414634146,44,50
1145,21501146,29,42,0.408450704225,41,31,0.378048780488,51,44
1146,21501147,39,42,0.481481481481,44,42,0.451612903226,51,51
1147,21501148,42,47,0.47191011236,43,40,0.454545454545,48,46
1148,21501149,31,45,0.407894736842,45,37,0.46835443038,42,33
1149,21501150,39,45,0.464285714286,44,39,0.527027027027,35,34
1150,21501151,31,63,0.329787234043,51,34,0.41975308642,47,53
1151,21501152,45,38,0.542168674699,43,36,0.433734939759,47,37
1152,21501153,33,53,0.383720930233,47,41,0.450549450549,50,50
1153,21501154,40,48,0.454545454545,41,33,0.423076923077,45,49
1154,21501155,41,40,0.506172839506,41,31,0.392405063291,48,43
1155,21501156,30,44,0.405405405405,47,31,0.35632183908,56,43
1156,21501157,39,56,0.410526315789,50,29,0.3625,51,51
1157,21501158,37,48,0.435294117647,42,34,0.441558441558,43,42
1158,21501159,33,53,0.383720930233,41,41,0.546666666667,34,41
1159,21501160,34,51,0.4,38,45,0.523255813953,41,55
1160,21501161,30,36,0.454545454545,40,31,0.43661971831,40,32
1161,21501162,37,37,0.5,34,38,0.417582417582,53,49
1162,21501163,47,49,0.489583333333,46,42,0.5,42,40
1163,21501164,39,38,0.506493506494,46,25,0.30487804878,57,43
1164,21501165,44,35,0.556962025316,38,35,0.472972972973,39,33
1165,21501166,43,47,0.477777777778,48,38,0.447058823529,47,44
1166,21501167,46,47,0.494623655914,53,38,0.417582417582,53,38
1167,21501168,34,51,0.4,41,33,0.428571428571,44,49
1168,21501169,34,41,0.453333333333,43,41,0.460674157303,48,38
1169,21501170,32,47,0.405063291139,40,33,0.428571428571,44,41
1170,21501171,43,41,0.511904761905,39,42,0.466666666667,48,50
1171,21501172,27,58,0.317647058824,49,35,0.432098765432,46,49
1172,21501173,32,43,0.426666666667,41,32,0.380952380952,52,46
1173,21501174,43,48,0.472527472527,47,33,0.434210526316,43,41
1174,21501175,42,32,0.567567567568,26,43,0.462365591398,50,47
1175,21501176,36,49,0.423529411765,47,35,0.443037974684,44,43
1176,21501177,43,38,0.530864197531,43,38,0.481012658228,41,32
1177,21501178,40,42,0.487804878049,42,39,0.423913043478,53,45
1178,21501179,41,39,0.5125,37,44,0.444444444444,55,53
1179,21501180,32,59,0.351648351648,46,39,0.448275862069,48,59
1180,21501181,42,34,0.552631578947,34,39,0.475609756098,43,38
1181,21501182,36,41,0.467532467532,44,36,0.428571428571,48,36
1182,21501183,36,31,0.537313432836,36,37,0.44578313253,46,33
1183,21501184,41,37,0.525641025641,43,32,0.405063291139,47,34
1184,21501185,27,30,0.473684210526,38,35,0.402298850575,52,42
1185,21501186,40,46,0.46511627907,47,35,0.416666666667,49,45
1186,21501187,30,46,0.394736842105,47,35,0.432098765432,46,44
1187,21501188,45,42,0.51724137931,44,39,0.438202247191,50,40
1188,21501189,39,56,0.410526315789,42,41,0.506172839506,40,53
1189,21501190,36,59,0.378947368421,54,39,0.448275862069,48,48
1190,21501191,39,49,0.443181818182,45,34,0.41975308642,47,42
1191,21501192,40,40,0.5,37,39,0.475609756098,43,37
1192,21501193,44,49,0.47311827957,40,39,0.481481481481,42,44
1193,21501194,38,38,0.5,48,27,0.3375,53,46
1194,21501195,50,48,0.510204081633,48,39,0.481481481481,42,40
1195,21501196,36,39,0.48,42,28,0.388888888889,44,47
1196,21501197,38,57,0.4,45,39,0.453488372093,47,53
1197,21501198,30,48,0.384615384615,41,36,0.455696202532,43,49
1198,21501199,42,35,0.545454545455,57,35,0.406976744186,51,34
1199,21501200,42,34,0.552631578947,41,35,0.432098765432,46,35
1200,21501201,33,56,0.370786516854,53,32,0.426666666667,43,46
1201,21501202,30,57,0.344827586207,47,35,0.460526315789,41,38
1202,21501203,39,43,0.475609756098,47,35,0.421686746988,48,42
1203,21501204,39,43,0.475609756098,36,39,0.513157894737,37,45
1204,21501205,32,55,0.367816091954,46,40,0.5,40,44
1205,21501206,42,48,0.466666666667,39,41,0.5,41,42
1206,21501207,37,45,0.451219512195,40,48,0.558139534884,38,43
1207,21501208,40,39,0.506329113924,33,41,0.554054054054,33,35
1208,21501209,40,54,0.425531914894,57,21,0.26582278481,58,48
1209,21501210,31,42,0.424657534247,38,34,0.430379746835,45,47
1210,21501211,38,59,0.39175257732,51,40,0.487804878049,42,40
1211,21501212,38,39,0.493506493506,41,36,0.45,44,37
1212,21501213,32,50,0.390243902439,48,36,0.473684210526,40,39
1213,21501214,45,47,0.489130434783,52,33,0.44,42,32
1214,21501215,34,50,0.404761904762,42,35,0.402298850575,52,55
1215,21501216,39,34,0.534246575342,41,34,0.4,51,38
1216,21501217,36,49,0.423529411765,39,34,0.404761904762,50,44
1217,21501218,37,50,0.425287356322,39,41,0.440860215054,52,57
1218,21501219,46,39,0.541176470588,46,42,0.461538461538,49,39
1219,21501220,43,51,0.457446808511,43,37,0.435294117647,48,47
1220,21501221,40,46,0.46511627907,51,31,0.3875,49,47
1221,21501222,36,44,0.45,53,36,0.45,44,31
1222,21501223,29,46,0.386666666667,41,33,0.458333333333,39,42
1223,21501224,47,50,0.484536082474,55,31,0.326315789474,64,49
1224,21501225,36,50,0.418604651163,43,39,0.433333333333,51,48
1225,21501226,54,30,0.642857142857,43,40,0.434782608696,52,33
1226,21501227,42,41,0.506024096386,51,40,0.416666666667,56,40
1227,21501228,39,44,0.469879518072,47,38,0.463414634146,44,38
1228,21501229,43,54,0.443298969072,58,42,0.442105263158,53,40
1229,21501230,37,50,0.425287356322,45,38,0.413043478261,54,53
